3208969,3985,20160724,0.98
3208969,11876,20160724,0.936666667
2296075,13602,20160728,0.806666667
2173195,2601,20160703,0.993333333
5948950,10418,20160720,0.986666667
2723083,4277,20160724,0.983333333
4177675,9983,20160721,0.883333333
4177675,13602,20160719,0.8
6790678,13602,20160723,0.793333333
3531019,8059,20160717,0.876666667
7343638,8059,20160704,0.913333333
3021067,13320,20160722,0.956666667
2773771,4727,20160725,0.943333333
4286998,13602,20160711,0.8
6385174,9983,20160712,0.933333333
2933515,9983,20160703,0.93
2933515,13602,20160702,0.8
6925846,13602,20160714,0.793333333
6925846,9983,20160721,0.926666667
5617174,5785,20160725,0.886666667
6667798,9983,20160710,0.886666667
6667798,8499,20160725,0.946666667
6667798,13602,20160704,0.793333333
5887510,3093,20160704,0.91
5887510,8215,20160704,0.78
5887510,9002,20160704,0.94
3469579,2978,20160711,0.813333333
5368342,13602,20160727,0.796666667
6157846,13602,20160722,0.8
6427162,1904,20160708,0.976666667
6427162,11894,20160708,0.9
7228954,9983,20160714,0.93
6728218,3992,20160707,0.99
6992410,1971,20160706,0.95
6992410,1971,20160701,0.95
6992410,1971,20160708,0.95
6992410,1971,20160705,0.95
6992410,1971,20160711,0.95
3909901,9983,20160726,0.913333333
6783514,13602,20160729,0.793333333
6783514,9983,20160731,0.876666667
6783514,12154,20160729,0.876666667
4694554,10418,20160711,0.986666667
4694554,13602,20160721,0.8
4694554,2978,20160710,0.826666667
4694554,10438,20160703,0.923333333
5238298,11799,20160729,0.946666667
2886925,2978,20160722,0.816666667
2891533,13602,20160731,0.793333333
2635021,1808,20160730,0.983333333
2635021,6928,20160730,0.973333333
5275162,2601,20160707,0.99
2247949,13602,20160707,0.8
2247949,1589,20160710,0.906666667
2247949,1589,20160721,0.906666667
2247949,9983,20160730,0.92
6335002,9793,20160714,0.89
6599194,3429,20160710,0.96
6608410,8012,20160721,0.97
3048205,10438,20160712,0.926666667
3048205,10418,20160701,0.996666667
3837709,9983,20160720,0.933333333
2800909,13602,20160727,0.793333333
5880346,13602,20160721,0.8
5880346,8901,20160703,0.956666667
6153754,8059,20160724,0.85
5393950,13602,20160720,0.796666667
6976030,9718,20160702,0.946666667
2846479,10438,20160711,0.923333333
6223390,9983,20160710,0.89
3639055,9983,20160701,0.92
2872591,13602,20160713,0.796666667
3531535,8059,20160702,0.883333333
3531535,10418,20160704,0.983333333
3531535,9983,20160702,0.913333333
3531535,3429,20160704,0.956666667
5510686,8059,20160712,0.9
5510686,3429,20160704,0.956666667
3937039,10990,20160710,0.91
6039070,8059,20160715,0.87
6039070,13803,20160707,0.906666667
6039070,9983,20160726,0.876666667
6039070,13602,20160726,0.793333333
6039070,3429,20160716,0.96
3675919,2601,20160708,0.986666667
4472350,9983,20160728,0.913333333
2107663,13602,20160728,0.796666667
2370319,12429,20160723,0.966666667
2370319,10418,20160711,0.986666667
2765071,2978,20160721,0.816666667
2765071,13602,20160714,0.8
3557647,13602,20160704,0.8
3557647,10438,20160712,0.926666667
2772751,13602,20160713,0.793333333
2772751,9983,20160714,0.92
3428623,10438,20160706,0.93
3428623,10418,20160704,0.986666667
3428623,3429,20160705,0.96
3428623,13602,20160724,0.796666667
3428623,2978,20160724,0.813333333
3298063,2978,20160731,0.826666667
3298063,10438,20160721,0.926666667
6893086,13602,20160727,0.79
2817295,13602,20160720,0.793333333
2953489,9983,20160704,0.913333333
5180962,13602,20160723,0.796666667
3647761,9983,20160724,0.876666667
4938274,3594,20160703,0.813333333
3913489,13602,20160704,0.79
3133201,13602,20160711,0.796666667
3019537,13602,20160703,0.793333333
6308386,13602,20160706,0.79
6308386,10438,20160706,0.916666667
2369809,13602,20160723,0.8
2764561,10418,20160704,0.986666667
2764561,13602,20160712,0.8
2764561,10438,20160710,0.916666667
2764561,2978,20160703,0.816666667
7128610,9983,20160716,0.92
2127121,13602,20160723,0.796666667
2266897,2978,20160707,0.826666667
2266897,13602,20160703,0.8
2266897,3429,20160706,0.96
2266897,6749,20160726,0.926666667
3845905,5743,20160724,0.923333333
6913570,5840,20160723,0.903333333
3326737,2978,20160721,0.813333333
2680081,13602,20160704,0.796666667
2680081,8780,20160717,0.893333333
2680081,8780,20160722,0.893333333
5371426,13602,20160706,0.796666667
2819347,13602,20160728,0.793333333
4144915,13602,20160717,0.793333333
4144915,11799,20160717,0.863333333
3624211,11512,20160724,0.893333333
3624211,11512,20160715,0.893333333
3628819,12559,20160721,0.926666667
3628819,13602,20160703,0.8
2843923,13602,20160710,0.796666667
3636499,10418,20160711,0.993333333
2588947,2623,20160702,0.963333333
3383059,1904,20160718,0.976666667
2870035,10418,20160701,1
2870035,2978,20160701,0.813333333
2870035,10438,20160724,0.926666667
2870035,13602,20160711,0.8
6037030,13602,20160714,0.79
2635027,807,20160716,0.96
3301651,2601,20160726,0.983333333
4540966,10418,20160706,0.983333333
5327398,13602,20160726,0.793333333
2800915,10418,20160705,0.983333333
2146579,4811,20160702,0.906666667
2146579,8137,20160701,0.796666667
2146579,8137,20160702,0.796666667
2146579,8137,20160703,0.796666667
2146579,4811,20160709,0.906666667
6921766,13602,20160705,0.79
3854611,13602,20160729,0.79
3470611,11146,20160706,0.91
3470611,11146,20160710,0.91
3482389,8181,20160707,0.733333333
3877141,13602,20160706,0.793333333
4349482,8059,20160701,0.88
4349482,3429,20160726,0.96
2964757,7419,20160709,0.85
4884010,13506,20160719,0.943333333
4884010,13506,20160719,0.943333333
4884010,13506,20160718,0.943333333
4884010,12455,20160714,0.933333333
4622890,6648,20160730,0.886666667
4622890,4785,20160727,0.79
2445589,2002,20160703,0.973333333
2445589,8059,20160720,0.883333333
2445589,13602,20160726,0.796666667
2445589,9983,20160730,0.926666667
6208042,9983,20160714,0.94
6208042,8059,20160716,0.86
6208042,3429,20160717,0.963333333
6208042,13602,20160719,0.8
6994474,13602,20160713,0.8
6994474,2978,20160710,0.826666667
6472234,8059,20160713,0.873333333
2456341,5933,20160717,0.923333333
2456341,1904,20160724,0.963333333
2456341,5933,20160723,0.923333333
3505429,10438,20160711,0.916666667
2723605,8059,20160703,0.913333333
7286314,9983,20160707,0.93
4668970,13602,20160725,0.796666667
3133717,3780,20160709,0.92
3133717,3743,20160710,0.913333333
3133717,10438,20160712,0.916666667
3791125,2911,20160713,0.963333333
4966954,785,20160729,0.953333333
5492266,7501,20160713,0.936666667
3809557,13602,20160724,0.8
2762005,9599,20160726,0.896666667
4075285,11986,20160721,0.973333333
4075285,5215,20160721,0.94
2373397,13602,20160702,0.796666667
2373397,6911,20160721,0.953333333
3557653,13602,20160725,0.793333333
4090645,5488,20160719,0.94
4090645,3992,20160722,0.966666667
3566869,5562,20160709,0.876666667
5824042,4061,20160712,0.836666667
4776490,13602,20160719,0.8
5581354,13602,20160718,0.796666667
3447061,13602,20160703,0.793333333
6917674,8059,20160713,0.873333333
4119829,13602,20160726,0.8
2819863,4924,20160719,0.886666667
2300695,11799,20160725,0.956666667
4140823,2601,20160730,0.993333333
2442007,2149,20160701,0.81
2442007,2149,20160710,0.81
2442007,13624,20160701,0.95
2442007,7471,20160701,0.946666667
2442007,384,20160701,0.923333333
4898350,13602,20160720,0.793333333
3239191,10418,20160704,0.983333333
3239191,13602,20160724,0.796666667
3239191,9983,20160725,0.933333333
3110167,3429,20160702,0.956666667
3111703,13602,20160726,0.796666667
3899671,13602,20160723,0.8
4391470,3992,20160702,0.966666667
2878231,3992,20160704,0.983333333
2749207,8059,20160701,0.866666667
5761582,13602,20160704,0.796666667
2621719,9983,20160726,0.933333333
2621719,13602,20160723,0.796666667
3147031,3992,20160729,0.983333333
7346734,9977,20160713,0.876666667
7346734,4405,20160701,0.923333333
7346734,3429,20160711,0.96
7346734,9183,20160713,0.87
7346734,8059,20160711,0.883333333
7346734,10210,20160719,0.943333333
7346734,11270,20160712,0.886666667
4213294,13602,20160715,0.79
2369815,3611,20160702,0.956666667
6053422,9983,20160714,0.89
2240791,613,20160723,0.926666667
2240791,8866,20160731,0.93
2240791,8866,20160722,0.93
2240791,1540,20160731,0.993333333
3558679,8239,20160706,0.703333333
6594094,4700,20160707,0.866666667
3174679,8499,20160723,0.946666667
3053335,10438,20160702,0.93
3053335,13602,20160721,0.793333333
3844375,2978,20160726,0.826666667
5595694,2978,20160703,0.816666667
6646318,10418,20160705,0.983333333
6938158,785,20160725,0.953333333
7208494,2978,20160729,0.823333333
4132633,2978,20160728,0.816666667
4132633,13602,20160721,0.8
4362802,10438,20160719,0.926666667
5158450,13602,20160709,0.793333333
2186521,13602,20160718,0.796666667
5683762,3429,20160706,0.96
5683762,2978,20160706,0.826666667
5425714,13602,20160715,0.796666667
6215218,13602,20160715,0.796666667
3240217,9983,20160714,0.936666667
6227506,3429,20160704,0.96
6227506,8059,20160704,0.883333333
2724121,13602,20160719,0.796666667
2601241,13602,20160725,0.796666667
5729842,13602,20160716,0.79
3522841,13602,20160727,0.8
2737945,10438,20160722,0.93
3277081,9983,20160723,0.886666667
7084594,13602,20160718,0.79
5250610,9016,20160714,0.956666667
5250610,9016,20160719,0.956666667
5250610,9016,20160711,0.956666667
6313522,1904,20160723,1
3433753,9983,20160718,0.92
3433753,13602,20160712,0.793333333
2648857,7083,20160726,0.833333333
2648857,11184,20160701,0.85
2389273,9967,20160719,0.803333333
2389273,13602,20160727,0.796666667
2389273,6653,20160719,0.87
2129689,13602,20160725,0.796666667
5852722,13602,20160714,0.8
2926873,9559,20160722,0.813333333
5877298,2978,20160729,0.826666667
3988249,9983,20160721,0.93
3345691,10418,20160718,0.986666667
5928502,13602,20160728,0.796666667
2837275,9983,20160714,0.93
2837275,13602,20160728,0.8
2445595,10418,20160714,0.986666667
5691958,13320,20160728,0.956666667
6232630,8975,20160723,0.87
5203510,4277,20160702,1
5203510,8059,20160705,0.87
4181275,10438,20160720,0.926666667
4181275,13602,20160715,0.8
4450870,10418,20160718,0.986666667
4979254,13602,20160703,0.8
5781046,8912,20160713,0.91
2510107,9983,20160726,0.876666667
3691291,8426,20160719,0.906666667
2659099,13602,20160725,0.796666667
2659099,9983,20160721,0.913333333
2815771,9983,20160725,0.92
5633590,10418,20160710,0.986666667
5905978,9983,20160713,0.93
5905978,13602,20160713,0.8
2445085,2978,20160716,0.826666667
2445085,10418,20160707,1
3495709,13602,20160730,0.796666667
5432890,2002,20160718,0.973333333
3635485,13602,20160724,0.79
3113245,9983,20160714,0.876666667
7036474,4649,20160711,0.92
2475805,8059,20160715,0.866666667
3004189,5471,20160710,0.933333333
3004189,2911,20160727,0.976666667
7067194,2978,20160719,0.823333333
7067194,10418,20160719,0.986666667
2486557,13602,20160712,0.796666667
5767738,11200,20160703,0.946666667
5767738,2002,20160712,0.973333333
5767738,8059,20160717,0.876666667
5254714,12630,20160709,0.903333333
4735546,1699,20160702,0.893333333
6572602,13602,20160723,0.793333333
6578746,8059,20160711,0.87
2504989,785,20160731,0.953333333
5540410,1904,20160721,0.973333333
6852154,2978,20160722,0.823333333
3429661,1967,20160707,0.973333333
3563293,13602,20160723,0.796666667
3563293,9983,20160711,0.886666667
4508218,5933,20160729,0.953333333
2127133,13602,20160720,0.796666667
2127133,11986,20160721,0.976666667
2127133,9983,20160724,0.92
6879802,12913,20160705,0.946666667
6879802,12913,20160707,0.946666667
6385210,13602,20160715,0.793333333
2936605,10418,20160705,0.983333333
4827706,11576,20160711,0.913333333
4827706,8059,20160702,0.913333333
3987229,13602,20160724,0.79
3987229,9983,20160717,0.913333333
6974014,9983,20160711,0.926666667
3625759,13602,20160724,0.79
3891487,13602,20160712,0.79
4161823,785,20160726,0.953333333
7020094,13602,20160711,0.8
7020094,3992,20160731,0.99
5453374,13602,20160729,0.796666667
3120415,5840,20160729,0.88
5195326,10438,20160711,0.916666667
6771262,9983,20160726,0.876666667
4691518,6574,20160719,0.923333333
5484094,8,20160707,0.933333333
3270943,8059,20160710,0.913333333
3536671,10418,20160712,0.993333333
2762527,10438,20160730,0.93
2896159,13602,20160725,0.796666667
2896159,9983,20160703,0.89
2112799,2978,20160717,0.816666667
3166495,13602,20160728,0.793333333
3166495,9983,20160721,0.92
5548606,3429,20160703,0.956666667
5548606,9983,20160712,0.89
2648863,1904,20160720,0.963333333
2648863,11894,20160720,0.87
2648863,11894,20160725,0.87
4513342,9063,20160725,0.92
4513342,3777,20160725,0.906666667
4513342,864,20160721,0.8
3046687,9983,20160714,0.876666667
2129695,13602,20160711,0.796666667
2138911,8306,20160727,0.976666667
2138911,9983,20160728,0.876666667
2138911,8059,20160728,0.88
2138911,13602,20160725,0.796666667
3194143,13602,20160716,0.806666667
3194143,8059,20160712,0.853333333
3194143,9983,20160712,0.946666667
5100094,11799,20160727,0.946666667
3341599,13602,20160706,0.793333333
4853314,13602,20160727,0.793333333
4853314,9983,20160711,0.916666667
4853314,8059,20160728,0.876666667
5378626,8224,20160721,0.76
2563873,13602,20160706,0.796666667
4142881,9983,20160728,0.916666667
6201922,13602,20160704,0.796666667
3907873,13602,20160704,0.79
2597665,9983,20160706,0.93
5986882,8499,20160730,0.946666667
2993953,2601,20160720,0.99
2993953,13602,20160729,0.796666667
7301698,2978,20160722,0.823333333
4429378,4405,20160716,0.973333333
2218273,9983,20160727,0.876666667
2218273,13602,20160724,0.796666667
6272578,9983,20160728,0.89
3671329,3429,20160726,0.96
3671329,8059,20160712,0.88
4463170,13602,20160703,0.79
4463170,8012,20160728,0.976666667
2757409,13602,20160723,0.796666667
3818785,11894,20160720,0.883333333
3818785,11894,20160713,0.883333333
3818785,1904,20160713,0.973333333
6330946,3102,20160724,0.92
6330946,3102,20160716,0.92
2649889,1904,20160704,0.963333333
3178273,2978,20160719,0.826666667
2921761,2601,20160713,0.986666667
6367810,13602,20160710,0.793333333
4272706,2978,20160705,0.826666667
4804162,10438,20160720,0.93
3586849,13662,20160711,0.906666667
3720481,2601,20160705,0.99
2811169,613,20160720,0.91
3602209,3429,20160729,0.956666667
3602209,13602,20160726,0.8
3602209,9983,20160727,0.876666667
2821411,13602,20160728,0.796666667
7248454,13602,20160723,0.79
6471238,2601,20160728,0.98
6744646,13181,20160716,0.946666667
3111715,13602,20160718,0.793333333
6508102,3992,20160726,0.99
6787654,13602,20160727,0.803333333
6787654,9983,20160705,0.913333333
6787654,3429,20160705,0.963333333
5755462,8059,20160704,0.913333333
7076422,9227,20160731,0.93
3804451,2978,20160702,0.81
6317638,807,20160723,0.96
5012038,10438,20160703,0.916666667
5012038,13602,20160727,0.796666667
2644771,2978,20160706,0.813333333
6600262,11894,20160721,0.88
6600262,1904,20160721,0.963333333
5297734,10418,20160724,0.986666667
2783011,8224,20160731,0.77
5838406,2096,20160727,0.963333333
5838406,2096,20160717,0.963333333
5841478,13602,20160715,0.796666667
2921251,8059,20160701,0.866666667
2921251,3429,20160701,0.963333333
2798371,2978,20160714,0.816666667
2798371,13602,20160714,0.8
3325219,10438,20160701,0.926666667
3325219,10418,20160702,0.983333333
6391366,8012,20160722,0.99
5356102,13602,20160727,0.796666667
2552611,3438,20160723,0.953333333
7210570,11986,20160714,0.986666667
6691402,9983,20160703,0.933333333
2166565,2978,20160713,0.816666667
3479845,10418,20160717,0.983333333
3479845,2978,20160724,0.826666667
5911114,8059,20160717,0.89
2449189,2978,20160729,0.816666667
2449189,10438,20160705,0.916666667
2449189,10418,20160702,1
4378186,12807,20160729,0.826666667
4378186,12807,20160725,0.826666667
4378186,9983,20160724,0.886666667
7262794,2978,20160707,0.823333333
5183050,4811,20160703,0.913333333
5183050,4811,20160704,0.913333333
4925002,13602,20160715,0.803333333
6242890,13602,20160705,0.793333333
2741029,8182,20160706,0.886666667
3005221,1904,20160718,0.963333333
5256778,3780,20160711,0.92
5256778,10438,20160730,0.916666667
5256778,2978,20160716,0.816666667
4071205,10418,20160728,1
4998730,2978,20160724,0.826666667
2109733,1613,20160705,0.986666667
2909989,9983,20160722,0.89
3965221,13602,20160723,0.793333333
3707173,9983,20160718,0.92
4832842,2978,20160730,0.813333333
3206437,4138,20160728,0.713333333
2967847,5743,20160722,0.923333333
2577703,10438,20160704,0.916666667
3889447,5743,20160703,0.923333333
5458510,13602,20160728,0.796666667
5228110,5235,20160728,0.883333333
6549070,8059,20160703,0.913333333
4453966,13602,20160711,0.79
4453966,1499,20160711,0.996666667
4453966,1499,20160705,0.996666667
4453966,1499,20160715,0.996666667
3542311,8059,20160705,0.866666667
4994638,2978,20160724,0.816666667
4994638,10418,20160709,0.986666667
4994638,13602,20160724,0.793333333
2771239,8059,20160731,0.913333333
6082126,3095,20160727,0.916666667
6082126,10418,20160704,0.986666667
2261287,8182,20160705,0.826666667
2935591,11799,20160712,0.886666667
4561486,10418,20160711,0.993333333
4561486,2978,20160720,0.813333333
6933070,13602,20160713,0.79
2683687,13602,20160724,0.8
4904530,9983,20160710,0.936666667
2720041,11894,20160723,0.87
2720041,1904,20160723,0.963333333
2855209,10446,20160717,0.92
2855209,9983,20160718,0.92
3119401,13602,20160703,0.796666667
4947538,13602,20160726,0.796666667
4947538,9983,20160719,0.89
2875177,8059,20160729,0.913333333
2101033,13602,20160710,0.796666667
3412777,8596,20160722,0.96
3412777,8596,20160722,0.96
4213330,9280,20160708,0.993333333
4766290,13602,20160724,0.79
4244050,2601,20160718,0.99
2385193,10418,20160702,0.993333333
2385193,13602,20160706,0.8
4781650,4277,20160723,0.983333333
4781650,8059,20160712,0.863333333
4781650,3429,20160712,0.956666667
3448105,9983,20160701,0.92
3057961,9983,20160702,0.92
2409769,13602,20160726,0.796666667
2409769,9983,20160705,0.89
3601705,8059,20160703,0.913333333
3214123,10438,20160726,0.93
3214123,13602,20160726,0.796666667
6952534,10418,20160724,1
6430294,13602,20160727,0.79
6430294,9983,20160715,0.93
3229483,9983,20160716,0.913333333
3760939,8446,20160714,0.936666667
2845483,13602,20160714,0.796666667
4158763,10418,20160711,1
7272022,10438,20160718,0.926666667
5444182,11799,20160718,0.946666667
4396630,8059,20160726,0.863333333
4396630,13602,20160713,0.793333333
4396630,9983,20160721,0.876666667
4396630,360,20160704,0.93
4396630,9288,20160707,0.95
3650347,13602,20160724,0.79
5468758,13072,20160710,0.94
5468758,13072,20160715,0.94
5468758,5647,20160708,0.87
3654955,13602,20160704,0.79
3654955,9983,20160704,0.94
6003286,10446,20160708,0.93
6528598,13602,20160722,0.8
3529003,1271,20160706,0.926666667
4713046,1092,20160726,0.943333333
4716118,1904,20160729,0.976666667
2625835,10438,20160703,0.923333333
3946795,2978,20160711,0.813333333
4498006,3095,20160714,0.92
2381611,12509,20160721,0.936666667
2381611,13602,20160729,0.796666667
2266411,2978,20160705,0.816666667
3318571,7660,20160709,0.963333333
2807083,13602,20160729,0.793333333
6687322,9983,20160704,0.913333333
2176813,13602,20160714,0.793333333
6450778,10418,20160719,0.986666667
2576173,6017,20160716,0.95
2970925,5178,20160726,0.806666667
2970925,5178,20160723,0.806666667
2970925,5178,20160721,0.806666667
2970925,5178,20160727,0.806666667
2970925,5178,20160720,0.806666667
2970925,5178,20160728,0.806666667
2970925,4727,20160702,0.956666667
2970925,5178,20160711,0.806666667
2970925,4727,20160714,0.956666667
2970925,4727,20160729,0.956666667
2970925,5178,20160725,0.806666667
2970925,5178,20160722,0.806666667
5452378,13602,20160726,0.796666667
2737453,2601,20160717,0.993333333
2737453,13602,20160728,0.796666667
6005338,13602,20160724,0.796666667
6005338,11799,20160716,0.866666667
3791149,8306,20160717,0.96
3791149,8306,20160721,0.96
5492314,10418,20160705,0.983333333
2748205,3159,20160723,0.92
2748205,3159,20160727,0.92
5234266,13602,20160714,0.8
5234266,2978,20160711,0.826666667
3666733,10901,20160707,0.963333333
3414829,4903,20160711,0.946666667
6834778,13602,20160706,0.79
2631469,10489,20160719,0.923333333
4076845,7557,20160730,0.986666667
4076845,825,20160730,0.976666667
2374957,9983,20160711,0.933333333
6079066,10418,20160706,0.986666667
2391853,10523,20160714,0.926666667
6361690,13602,20160726,0.803333333
4828762,13602,20160703,0.793333333
4828762,6673,20160717,0.956666667
2287405,13602,20160714,0.8
2287405,2978,20160729,0.826666667
3336493,13602,20160713,0.796666667
3729709,4893,20160724,0.95
2305327,10438,20160710,0.923333333
3484975,13602,20160703,0.796666667
5159518,2978,20160731,0.826666667
4024111,1895,20160708,0.996666667
3643183,9565,20160716,0.816666667
4437598,11239,20160730,0.986666667
2228527,10086,20160707,0.966666667
3016495,1298,20160712,0.903333333
3672367,11799,20160714,0.903333333
7359070,11093,20160725,0.886666667
7359070,11093,20160729,0.886666667
2372911,11541,20160730,0.783333333
2372911,13602,20160728,0.796666667
5270110,13602,20160723,0.796666667
2505007,13865,20160701,0.88
4079407,13602,20160705,0.79
2901295,13602,20160723,0.796666667
2910511,13602,20160723,0.796666667
3435823,8951,20160715,0.96
3309871,8,20160723,0.99
6111838,13602,20160714,0.803333333
3454255,10418,20160701,0.986666667
2144047,10418,20160705,0.983333333
2408239,9983,20160722,0.933333333
2408239,13602,20160729,0.796666667
6661726,11799,20160725,0.873333333
6661726,13602,20160728,0.793333333
2959153,13602,20160724,0.796666667
2836273,13602,20160726,0.796666667
5674594,2978,20160728,0.816666667
4158769,13602,20160724,0.793333333
4648546,1442,20160706,0.88
2330929,9170,20160724,0.886666667
2330929,9170,20160726,0.886666667
2330929,9170,20160722,0.886666667
2330929,9170,20160726,0.886666667
2330929,9170,20160721,0.886666667
3383089,8375,20160723,0.853333333
2204977,2760,20160714,0.973333333
2204977,13444,20160707,0.923333333
6543970,13602,20160714,0.793333333
3799345,13602,20160722,0.793333333
5763682,13602,20160713,0.79
5502562,13602,20160727,0.796666667
2621233,13320,20160726,0.956666667
2900785,2939,20160724,0.896666667
4249186,13602,20160723,0.79
6608482,13320,20160720,0.953333333
5825122,13602,20160718,0.796666667
4105009,5428,20160713,0.853333333
3974449,9955,20160727,0.843333333
3974449,9955,20160726,0.843333333
4114225,13602,20160706,0.796666667
4899430,13602,20160726,0.8
4899430,9983,20160702,0.94
3763507,10418,20160701,0.983333333
2457907,13602,20160724,0.796666667
2198323,10438,20160721,0.926666667
3775795,13602,20160726,0.793333333
4933222,3738,20160725,0.97
3127603,1540,20160726,0.956666667
3522355,5428,20160710,0.85
4047667,9983,20160727,0.883333333
4976230,11535,20160705,0.773333333
5781094,1904,20160731,0.963333333
3556147,4491,20160729,0.926666667
3556147,11799,20160731,0.903333333
3957043,3429,20160704,0.956666667
4770406,13602,20160703,0.796666667
